@relation distance_raw_data-weka.filters.unsupervised.instance.RemoveWithValues-S0.0-C13-L5

@attribute 'Legal action North' {False,True}
@attribute 'Legal action South' {False,True}
@attribute 'Legal action East' {False,True}
@attribute 'Legal action West' {False,True}
@attribute 'North ghost' numeric
@attribute 'South ghost' numeric
@attribute 'East ghost' numeric
@attribute 'West ghost' numeric
@attribute 'North dot' numeric
@attribute 'South dot' numeric
@attribute 'East dot' numeric
@attribute 'West dot' numeric
@attribute 'Pacman direction' {North,South,East,West,Stop}
@attribute 'Current score' numeric
@attribute 'Future score' numeric

@data
True,False,True,True,?,?,?,?,2,?,4,2,West,759,758
False,False,True,True,?,?,1,1,?,?,4,6,East,-3,-4
False,False,True,True,?,?,2,0,?,?,3,5,East,-4,-5
False,False,True,True,?,?,3,1,?,?,3,5,East,-5,94
False,False,True,True,?,?,?,?,?,?,3,5,East,94,93
False,False,True,True,?,?,?,?,?,?,1,3,East,93,92
False,True,True,True,?,?,?,?,?,3,1,3,East,92,291
False,False,True,True,?,?,?,?,?,?,5,3,East,291,290
False,False,True,True,?,?,?,?,?,?,5,3,East,290,289
False,False,True,True,?,?,?,?,?,?,6,4,East,289,288
False,False,True,True,?,?,?,?,?,?,8,6,East,288,287
False,False,True,True,?,?,?,?,?,?,5,7,East,287,286
False,False,True,True,?,?,?,?,?,?,5,7,East,286,285
False,True,True,True,?,?,?,?,?,6,4,6,East,285,284
False,False,True,True,?,?,?,?,?,?,4,6,East,284,283
False,True,True,True,?,?,?,?,?,4,4,6,East,283,282
False,False,True,True,?,?,?,?,?,?,2,4,East,282,281
False,True,False,True,?,?,?,?,?,2,?,4,East,281,280
True,True,False,False,?,?,?,?,2,0,?,?,South,280,479
True,True,False,True,?,?,?,?,12,12,?,10,South,479,478
False,True,True,True,?,?,?,?,?,12,12,10,West,478,477
True,True,True,True,?,?,?,?,10,10,10,8,West,477,476
False,True,True,True,?,?,?,?,?,9,9,7,West,476,475
True,True,True,True,?,?,?,?,7,7,7,5,West,475,574
False,True,True,True,?,?,?,?,?,7,7,5,West,574,573
False,True,True,True,?,?,?,?,?,5,7,5,West,573,572
False,True,True,True,?,?,?,?,?,3,5,3,West,572,571
False,True,True,True,?,?,?,?,?,3,5,3,West,571,570
False,True,True,True,?,?,?,?,?,3,3,1,West,570,569
False,True,True,True,?,?,?,?,?,3,3,1,West,569,568
True,True,True,True,?,?,?,?,3,3,3,1,West,568,767
False,True,True,True,?,?,?,?,?,0,2,2,West,767,766
False,True,True,True,?,?,?,?,?,2,2,4,West,766,765
False,True,True,True,?,?,?,?,?,4,4,6,West,765,764
True,False,True,True,?,?,?,?,6,?,4,6,South,764,763
True,False,True,True,?,?,?,?,6,?,4,6,East,763,762
True,False,True,True,?,?,?,?,4,?,4,6,East,762,761
True,False,True,True,?,?,?,?,2,?,2,4,East,761,760
True,False,True,True,?,?,?,?,2,?,2,4,East,760,759
True,False,True,True,?,?,?,?,2,?,2,4,East,759,758
False,False,True,True,?,?,1,1,?,?,5,7,East,-3,-4
False,False,True,True,?,?,2,0,?,?,5,7,East,-4,-5
False,False,True,True,?,?,3,1,?,?,4,6,East,-5,94
False,False,True,True,?,?,?,?,?,?,3,5,East,94,93
False,False,True,True,?,?,?,?,?,?,2,4,East,93,92
False,True,True,True,?,?,?,?,?,2,0,2,East,92,291
False,False,True,True,?,?,?,?,?,?,9,7,East,291,290
False,False,True,True,?,?,?,?,?,?,7,9,East,290,289
False,False,True,True,?,?,?,?,?,?,5,7,East,289,288
False,False,True,True,?,?,?,?,?,?,4,6,East,288,287
False,False,True,True,?,?,?,?,?,?,4,6,East,287,286
False,False,True,True,?,?,?,?,?,?,2,4,East,286,485
False,True,True,True,?,?,?,?,?,1,3,3,East,485,484
False,False,True,True,?,?,?,?,?,?,4,2,East,484,483
False,True,True,True,?,?,?,?,?,4,6,4,East,483,482
False,False,True,True,?,?,?,?,?,?,7,5,East,482,481
False,True,False,True,?,?,?,?,?,6,?,6,East,481,480
False,True,False,True,?,?,?,?,?,5,?,5,East,480,479
False,True,False,True,?,?,?,?,?,6,?,6,East,479,478
False,True,False,True,?,?,?,?,?,7,?,7,East,478,477
False,True,False,True,?,?,?,?,?,6,?,6,East,477,476
False,True,False,True,?,?,?,?,?,5,?,5,East,476,475
False,True,False,True,?,?,?,?,?,4,?,4,East,475,474
False,True,False,True,?,?,?,?,?,4,?,4,East,474,473
False,True,False,True,?,?,?,?,?,5,?,5,East,473,472
False,True,False,True,?,?,?,?,?,5,?,5,East,472,471
False,True,False,True,?,?,?,?,?,5,?,5,East,471,470
False,True,False,True,?,?,?,?,?,4,?,4,East,470,469
False,True,False,True,?,?,?,?,?,3,?,3,East,469,468
False,True,False,True,?,?,?,?,?,4,?,2,East,468,467
False,True,False,True,?,?,?,?,?,3,?,3,East,467,466
False,True,False,True,?,?,?,?,?,2,?,4,East,466,465
False,True,False,True,?,?,?,?,?,3,?,3,East,465,464
False,True,False,True,?,?,?,?,?,4,?,2,East,464,463
False,True,False,True,?,?,?,?,?,3,?,3,East,463,462
False,True,False,True,?,?,?,?,?,4,?,4,East,462,461
False,True,False,True,?,?,?,?,?,4,?,4,East,461,460
False,True,False,True,?,?,?,?,?,3,?,3,East,460,459
True,True,False,False,?,?,?,?,4,2,?,?,South,459,458
True,True,False,True,?,?,?,?,2,2,?,0,South,458,457
True,False,False,True,?,?,?,?,4,?,?,2,South,457,456
True,False,True,True,?,?,?,?,3,?,3,1,West,456,655
True,False,True,True,?,?,?,?,2,?,4,4,West,655,654
False,False,True,True,?,?,1,1,?,?,5,7,East,-4,-5
False,False,True,True,?,?,2,0,?,?,4,6,East,-5,-6
False,False,True,True,?,?,3,1,?,?,2,4,East,-6,93
False,False,True,True,?,?,?,?,?,?,2,4,East,93,92
False,False,True,True,?,?,?,?,?,?,2,4,East,92,91
False,True,True,True,?,?,?,?,?,0,2,2,East,91,290
True,True,False,False,?,?,?,?,5,3,?,?,South,290,289
True,True,True,True,?,?,?,?,5,3,5,3,South,289,288
False,True,True,True,?,?,?,?,?,2,4,2,West,288,287
False,True,True,True,?,?,?,?,?,1,3,1,West,287,486
True,False,True,True,?,?,?,?,8,?,6,8,South,486,485
True,False,True,True,?,?,?,?,7,?,7,9,South,485,484
True,False,True,True,?,?,?,?,9,?,7,9,West,484,483
True,False,True,True,?,?,?,?,7,?,5,7,East,483,482
True,False,True,True,?,?,?,?,6,?,4,6,East,482,481
True,False,True,True,?,?,?,?,4,?,4,6,East,481,480
True,False,True,True,?,?,?,?,4,?,4,6,East,480,479
True,False,True,True,?,?,?,?,4,?,2,4,East,479,478
True,False,True,True,?,?,?,?,4,?,2,4,East,478,477
True,False,True,True,?,?,?,?,4,?,2,4,East,477,476
True,False,True,True,?,?,?,?,2,?,0,2,East,476,675
True,False,True,True,?,?,?,?,5,?,5,7,East,675,774
False,True,True,True,?,?,?,?,?,6,4,6,North,774,773
True,True,True,True,?,?,?,?,3,5,3,5,East,773,772
False,True,True,True,?,?,?,?,?,5,3,5,East,772,771
True,True,True,True,?,?,?,?,2,4,4,4,East,771,770
False,False,True,True,?,?,1,1,?,?,3,5,East,-2,-3
False,False,True,True,?,?,2,0,?,?,3,5,East,-3,-4
False,False,True,True,?,?,3,1,?,?,3,5,East,-4,95
False,False,True,True,?,?,?,?,?,?,1,3,East,95,294
False,False,True,True,?,?,?,?,?,?,6,8,East,294,293
False,True,True,True,?,?,?,?,?,6,4,6,East,293,292
False,False,True,True,?,?,?,?,?,?,2,4,East,292,291
False,False,True,True,?,?,?,?,?,?,1,3,East,291,490
False,False,True,True,?,?,?,?,?,?,6,8,East,490,489
False,False,True,True,?,?,?,?,?,?,4,6,East,489,488
False,False,True,True,?,?,?,?,?,?,4,6,East,488,487
False,False,True,True,?,?,?,?,?,?,3,5,East,487,486
False,True,True,True,?,?,?,?,?,1,3,3,East,486,485
True,True,False,False,?,?,?,?,3,1,?,?,South,485,684
True,True,True,True,?,?,?,?,10,10,10,8,South,684,783
False,True,True,True,?,?,?,?,?,8,8,6,West,783,782
False,True,True,True,?,?,?,?,?,8,8,6,West,782,781
False,True,True,True,?,?,?,?,?,7,7,5,West,781,780
False,True,True,True,?,?,?,?,?,5,7,5,West,780,779
False,True,True,True,?,?,?,?,?,5,7,5,West,779,778
False,True,True,True,?,?,?,?,?,3,5,3,West,778,777
True,True,True,True,?,?,?,?,5,3,5,3,West,777,776
False,True,True,True,?,?,?,?,?,1,3,1,West,776,775
False,False,True,True,?,?,1,1,?,?,3,5,East,-2,-3
False,False,True,True,?,?,2,0,?,?,1,3,East,-3,-4
False,False,True,True,?,?,3,1,?,?,0,2,East,-4,295
False,False,True,True,?,?,?,?,?,?,7,9,East,295,294
False,False,True,True,?,?,?,?,?,?,5,7,East,294,293
False,True,True,True,?,?,?,?,?,3,5,5,East,293,292
False,False,True,True,?,?,?,?,?,?,7,5,East,292,291
False,False,True,True,?,?,?,?,?,?,4,6,East,291,290
False,False,True,True,?,?,?,?,?,?,3,5,East,290,289
False,False,True,True,?,?,?,?,?,?,2,4,East,289,288
False,False,True,True,?,?,?,?,?,?,2,4,East,288,287
False,False,True,True,?,?,?,?,?,?,0,2,East,287,486
False,True,True,True,?,?,?,?,?,2,4,4,East,486,485
True,True,False,False,?,?,?,?,2,0,?,?,South,485,684
True,True,True,True,?,?,?,?,11,9,11,9,South,684,783
False,True,True,True,?,?,?,?,?,9,9,7,West,783,782
False,True,True,True,?,?,?,?,?,8,8,6,West,782,781
False,True,True,True,?,?,?,?,?,6,6,4,West,781,780
False,True,True,True,?,?,?,?,?,4,6,4,West,780,779
False,True,True,True,?,?,?,?,?,4,6,4,West,779,778
False,True,True,True,?,?,?,?,?,2,4,2,West,778,777
True,True,True,True,?,?,?,?,3,1,3,1,West,777,776
False,True,True,True,?,?,?,?,?,1,3,1,West,776,775
True,False,True,True,?,?,?,?,2,?,2,0,South,775,774
False,False,True,True,?,?,1,1,?,?,4,6,East,-2,-3
False,False,True,True,?,?,2,0,?,?,4,6,East,-3,-4
False,False,True,True,?,?,3,1,?,?,4,6,East,-4,95
False,False,True,True,?,?,?,?,?,?,4,6,East,95,94
False,False,True,True,?,?,?,?,?,?,2,4,East,94,93
False,True,True,True,?,?,?,?,?,4,2,4,East,93,92
False,False,True,True,?,?,?,?,?,?,0,2,East,92,291
False,False,True,True,?,?,?,?,?,?,6,4,East,291,290
False,False,True,True,?,?,?,?,?,?,8,6,East,290,289
False,False,True,True,?,?,?,?,?,?,5,7,East,289,288
False,False,True,True,?,?,?,?,?,?,5,7,East,288,287
False,False,True,True,?,?,?,?,?,?,3,5,East,287,286
False,True,True,True,?,?,?,?,?,2,4,4,East,286,285
True,True,False,False,?,?,?,?,4,2,?,?,South,285,284
True,True,True,True,?,?,?,?,2,2,0,2,South,284,383
False,True,True,True,?,?,?,?,?,3,1,3,West,383,382
False,True,True,True,?,?,?,?,?,3,3,1,West,382,381
False,True,True,True,?,?,?,?,?,1,3,1,West,381,380
False,True,True,True,?,?,?,?,?,1,1,3,West,380,379
False,True,True,True,?,?,?,?,?,1,3,1,East,379,378
False,True,True,True,?,?,?,?,?,2,0,2,East,378,577
False,True,True,True,?,?,?,?,?,1,1,3,East,577,776
True,True,True,True,?,?,?,?,6,6,6,4,East,776,775
True,False,True,True,?,?,?,?,6,?,8,6,South,775,774
True,False,True,True,?,?,?,?,5,?,7,5,West,774,773
True,False,True,True,?,?,?,?,5,?,5,3,West,773,772
True,False,True,True,?,?,?,?,3,?,5,3,West,772,771
False,True,True,True,?,?,?,?,?,3,3,1,North,771,770
False,False,True,True,?,?,1,1,?,?,5,7,East,-2,-3
False,False,True,True,?,?,2,0,?,?,5,7,East,-3,-4
False,False,True,True,?,?,3,1,?,?,4,6,East,-4,95
False,False,True,True,?,?,?,?,?,?,4,6,East,95,94
False,False,True,True,?,?,?,?,?,?,4,6,East,94,93
False,True,True,True,?,?,?,?,?,4,2,4,East,93,92
False,False,True,True,?,?,?,?,?,?,0,2,East,92,291
False,False,True,True,?,?,?,?,?,?,2,4,East,291,290
False,False,True,True,?,?,?,?,?,?,0,2,East,290,489
False,False,True,True,?,?,?,?,?,?,7,9,East,489,488
False,False,True,True,?,?,?,?,?,?,6,8,East,488,487
False,False,True,True,?,?,?,?,?,?,5,7,East,487,486
False,True,True,True,?,?,?,?,?,5,7,7,East,486,485
True,True,False,False,?,?,?,?,5,3,?,?,South,485,484
True,True,True,True,?,?,?,?,4,2,4,2,South,484,583
False,True,True,True,?,?,?,?,?,2,4,2,West,583,582
False,True,True,True,?,?,?,?,?,0,2,2,West,582,781
True,False,True,True,?,?,?,?,9,?,11,9,South,781,780
True,False,True,True,?,?,?,?,8,?,10,8,West,780,779
True,False,True,True,?,?,?,?,8,?,8,6,West,779,778
True,False,True,True,?,?,?,?,6,?,8,6,West,778,777
True,False,True,True,?,?,?,?,6,?,6,4,West,777,776
True,False,True,True,?,?,?,?,6,?,6,4,West,776,775
True,True,True,True,?,?,?,?,8,6,8,6,North,775,774
True,True,False,False,?,?,?,?,9,7,?,?,North,774,773
False,True,True,True,?,?,?,?,?,8,10,8,North,773,772
False,False,True,True,?,?,?,?,?,?,9,7,West,772,771
False,False,True,True,?,?,?,?,?,?,8,6,West,771,770
False,False,True,True,?,?,?,?,?,?,6,4,West,770,769
False,False,True,True,?,?,?,?,?,?,5,3,West,769,768
False,False,True,True,?,?,?,?,?,?,5,3,West,768,767
False,False,True,True,?,?,1,1,?,?,6,8,East,-2,-3
False,False,True,True,?,?,2,0,?,?,6,8,East,-3,-4
False,False,True,True,?,?,3,1,?,?,4,6,East,-4,95
False,False,True,True,?,?,?,?,?,?,3,5,East,95,94
False,False,True,True,?,?,?,?,?,?,2,4,East,94,93
False,True,True,True,?,?,?,?,?,3,1,3,East,93,92
True,True,False,False,?,?,?,?,1,3,?,?,South,92,91
True,True,True,True,?,?,?,?,2,2,2,0,South,91,90
True,False,True,True,?,?,?,?,0,?,2,2,South,90,89
True,False,True,True,?,?,?,?,1,?,1,3,West,89,88
True,False,True,True,?,?,?,?,3,?,1,3,West,88,87
False,True,True,True,?,?,?,?,?,3,1,3,North,87,86
False,True,True,True,?,?,?,?,?,2,0,2,East,86,285
True,True,True,True,?,?,?,?,4,2,2,4,East,285,284
False,True,True,True,?,?,?,?,?,2,0,2,East,284,283
True,False,True,True,?,?,?,?,0,?,2,2,South,283,282
True,False,True,True,?,?,?,?,2,?,2,0,East,282,481
True,False,True,True,?,?,?,?,3,?,3,1,East,481,480
False,True,True,True,?,?,?,?,?,3,3,1,North,480,479
False,True,True,True,?,?,?,?,?,5,5,3,East,479,478
False,True,True,True,?,?,?,?,?,5,5,3,West,478,477
False,True,True,True,?,?,?,?,?,4,4,2,West,477,476
False,True,True,True,?,?,?,?,?,4,4,2,West,476,475
True,True,True,True,?,?,?,?,1,3,3,3,West,475,474
True,True,False,False,?,?,?,?,0,2,?,?,North,474,673
False,True,True,True,?,?,?,?,?,10,10,12,North,673,672
False,False,True,True,?,?,?,?,?,?,8,10,East,672,671
False,False,True,True,?,?,?,?,?,?,8,10,East,671,670
False,False,True,True,?,?,?,?,?,?,8,10,East,670,669
False,False,True,True,?,?,?,?,?,?,7,9,East,669,668
False,False,True,True,?,?,?,?,?,?,7,9,East,668,667
False,False,True,True,?,?,?,?,?,?,5,7,East,667,666
False,True,True,True,?,?,?,?,?,5,5,7,East,666,665
True,True,False,False,?,?,?,?,7,5,?,?,South,665,664
True,True,True,True,?,?,?,?,5,3,3,5,South,664,763
False,True,True,True,?,?,?,?,?,3,3,5,West,763,762
True,True,True,True,?,?,?,?,5,3,3,5,East,762,761
False,True,True,True,?,?,?,?,?,2,2,4,East,761,760
True,False,True,True,?,?,?,?,4,?,2,4,South,760,759
False,False,True,True,?,?,1,1,?,?,4,6,East,-3,-4
False,False,True,True,?,?,2,0,?,?,4,6,East,-4,-5
False,False,True,True,?,?,3,1,?,?,2,4,East,-5,94
False,False,True,True,?,?,?,?,?,?,0,2,East,94,293
False,False,True,True,?,?,?,?,?,?,5,7,East,293,292
False,True,True,True,?,?,?,?,?,3,5,5,East,292,291
True,True,False,False,?,?,?,?,4,2,?,?,South,291,290
True,True,True,True,?,?,?,?,4,4,4,2,South,290,289
False,True,True,True,?,?,?,?,?,2,4,2,West,289,288
False,True,True,True,?,?,?,?,?,2,2,0,West,288,487
False,True,True,True,?,?,?,?,?,8,6,8,West,487,486
True,False,True,True,?,?,?,?,8,?,8,10,South,486,485
True,False,True,True,?,?,?,?,8,?,6,8,East,485,484
True,False,True,True,?,?,?,?,7,?,5,7,East,484,483
True,False,True,True,?,?,?,?,7,?,5,7,East,483,482
True,True,True,True,?,?,?,?,9,7,7,9,North,482,481
False,True,True,True,?,?,?,?,?,7,5,7,East,481,480
False,True,True,True,?,?,?,?,?,5,3,5,East,480,479
False,True,True,True,?,?,?,?,?,3,1,3,East,479,478
False,True,True,True,?,?,?,?,?,3,1,3,East,478,477
False,True,True,True,?,?,?,?,?,1,1,3,East,477,576
False,True,True,True,?,?,?,?,?,1,1,3,East,576,775
True,True,True,True,?,?,?,?,2,0,2,2,East,775,774
True,True,False,False,?,?,?,?,2,0,?,?,North,774,773
False,True,True,True,?,?,?,?,?,0,2,2,North,773,772
False,False,True,True,?,?,?,?,?,?,0,2,West,772,771
False,False,True,True,?,?,?,?,?,?,2,4,West,771,770
False,False,True,True,?,?,?,?,?,?,3,5,West,770,769
False,False,True,True,?,?,?,?,?,?,1,3,East,769,768
False,False,True,True,?,?,?,?,?,?,1,3,East,768,767
False,False,True,True,?,?,1,1,?,?,7,9,East,-19,-20
False,False,True,True,?,?,2,0,?,?,6,8,East,-20,-21
False,False,True,True,?,?,3,1,?,?,4,6,East,-21,78
False,False,True,True,?,?,?,?,?,?,2,4,East,78,77
False,False,True,True,?,?,?,?,?,?,1,3,East,77,76
False,True,True,True,?,?,?,?,?,1,3,3,East,76,75
False,False,True,True,?,?,?,?,?,?,1,3,East,75,274
False,False,True,True,?,?,?,?,?,?,5,3,East,274,273
False,False,True,True,?,?,?,?,?,?,4,6,East,273,272
False,False,True,True,?,?,?,?,?,?,4,6,East,272,271
False,False,True,True,?,?,?,?,?,?,4,6,East,271,270
False,False,True,True,?,?,?,?,?,?,3,5,East,270,269
False,True,True,True,?,?,?,?,?,2,4,4,East,269,268
True,True,False,False,?,?,?,?,4,2,?,?,South,268,267
True,True,True,True,?,?,?,?,4,4,2,4,South,267,266
True,False,True,True,?,?,?,?,3,?,3,5,South,266,265
True,False,True,True,?,?,?,?,3,?,1,3,East,265,264
True,False,True,True,?,?,?,?,3,?,1,3,West,264,263
True,False,True,True,?,?,?,?,4,?,2,4,West,263,362
False,True,True,True,?,?,?,?,?,4,2,4,North,362,361
False,True,True,True,?,?,?,?,?,4,2,4,North,361,360
False,True,True,True,?,?,?,?,?,5,3,5,North,360,359
True,True,True,True,?,?,?,?,4,4,2,4,East,359,358
False,True,True,True,?,?,?,?,?,2,0,2,East,358,557
True,True,True,True,?,?,?,?,3,5,5,3,East,557,556
False,True,True,True,?,?,?,?,?,7,7,5,East,556,555
True,True,False,True,?,?,?,?,5,7,?,5,East,555,554
True,True,False,False,?,?,?,?,3,5,?,?,North,554,553
False,True,False,True,?,?,?,?,?,3,?,1,North,553,552
False,False,True,True,?,?,?,?,?,?,2,0,West,552,751
False,True,True,True,?,?,?,?,?,12,12,10,West,751,750
False,False,True,True,?,?,?,?,?,?,12,10,West,750,749
False,True,True,True,?,?,?,?,?,12,12,10,West,749,748
False,False,True,True,?,?,?,?,?,?,11,9,West,748,747
False,False,True,True,?,?,?,?,?,?,9,7,West,747,746
False,False,True,True,?,?,?,?,?,?,9,7,West,746,745
False,False,True,True,?,?,?,?,?,?,7,5,West,745,744
False,False,True,True,?,?,?,?,?,?,7,5,West,744,743
False,False,True,True,?,?,?,?,?,?,6,4,West,743,742
False,True,True,True,?,?,?,?,?,5,5,3,West,742,741
False,False,True,True,?,?,?,?,?,?,3,1,West,741,740
False,False,True,True,?,?,1,1,?,?,6,8,East,-3,-4
False,False,True,True,?,?,2,0,?,?,5,7,East,-4,-5
False,False,True,True,?,?,3,1,?,?,3,5,East,-5,94
False,False,True,True,?,?,?,?,?,?,2,4,East,94,93
False,False,True,True,?,?,?,?,?,?,1,3,East,93,92
False,True,True,True,?,?,?,?,?,0,2,2,East,92,291
True,True,False,False,?,?,?,?,2,4,?,?,South,291,290
True,True,True,True,?,?,?,?,3,5,5,5,South,290,289
False,True,True,True,?,?,?,?,?,5,3,5,West,289,288
True,True,True,True,?,?,?,?,2,4,4,4,East,288,287
True,True,False,False,?,?,?,?,1,3,?,?,North,287,486
False,True,True,True,?,?,?,?,?,7,9,9,North,486,485
False,False,True,True,?,?,?,?,?,?,9,7,East,485,484
False,False,True,True,?,?,?,?,?,?,7,9,East,484,483
False,False,True,True,?,?,?,?,?,?,6,8,East,483,482
False,False,True,True,?,?,?,?,?,?,4,6,East,482,481
False,False,True,True,?,?,?,?,?,?,4,6,East,481,480
False,False,True,True,?,?,?,?,?,?,2,4,East,480,479
False,True,True,True,?,?,?,?,?,4,2,4,East,479,478
True,True,False,False,?,?,?,?,3,3,?,?,South,478,477
True,True,True,True,?,?,?,?,3,3,1,3,South,477,476
True,False,True,True,?,?,?,?,5,?,5,3,South,476,475
True,False,True,True,?,?,?,?,5,?,5,3,West,475,474
True,False,True,True,?,?,?,?,3,?,5,3,West,474,473
True,False,True,True,?,?,?,?,3,?,3,1,West,473,472
True,False,True,True,?,?,?,?,2,?,2,0,West,472,671
True,False,True,True,?,?,?,?,8,?,8,10,West,671,670
False,True,True,True,?,?,?,?,?,8,8,10,North,670,669
False,True,True,True,?,?,?,?,?,10,8,10,West,669,668
False,True,True,True,?,?,?,?,?,8,8,10,East,668,667
False,True,True,True,?,?,?,?,?,7,7,9,East,667,666
False,True,True,True,?,?,?,?,?,7,7,9,East,666,665
False,True,True,True,?,?,?,?,?,7,5,7,East,665,764
False,True,True,True,?,?,?,?,?,6,4,6,East,764,763
True,True,True,True,?,?,?,?,4,4,2,4,East,763,762
False,True,True,True,?,?,?,?,?,2,2,4,East,762,761
True,True,True,True,?,?,?,?,4,2,2,4,East,761,760
True,False,True,True,?,?,?,?,2,?,2,4,South,760,759
True,False,True,True,?,?,?,?,2,?,2,4,East,759,758
True,False,False,True,?,?,?,?,1,?,?,3,East,758,757
False,False,True,True,?,?,1,1,?,?,6,8,East,-4,-5
False,False,True,True,?,?,2,0,?,?,4,6,East,-5,-6
False,False,True,True,?,?,3,1,?,?,2,4,East,-6,93
False,False,True,True,?,?,?,?,?,?,1,3,East,93,292
False,False,True,True,?,?,?,?,?,?,5,7,East,292,291
False,True,True,True,?,?,?,?,?,3,5,5,East,291,290
True,True,False,False,?,?,?,?,4,2,?,?,South,290,289
True,True,True,True,?,?,?,?,3,1,3,1,South,289,288
False,True,True,True,?,?,?,?,?,1,1,3,West,288,287
False,True,True,True,?,?,?,?,?,2,2,4,West,287,286
True,False,True,True,?,?,?,?,3,?,1,3,South,286,485
True,False,True,True,?,?,?,?,3,?,1,3,East,485,484
True,False,True,True,?,?,?,?,2,?,0,2,East,484,683
True,False,True,True,?,?,?,?,8,?,8,10,East,683,682
True,False,True,True,?,?,?,?,8,?,8,10,East,682,681
True,False,True,True,?,?,?,?,7,?,7,9,East,681,680
False,True,True,True,?,?,?,?,?,8,6,8,North,680,679
False,True,True,True,?,?,?,?,?,8,6,8,East,679,678
False,True,True,True,?,?,?,?,?,6,4,6,East,678,777
False,True,True,True,?,?,?,?,?,6,4,6,East,777,776
True,True,True,True,?,?,?,?,3,5,3,5,East,776,775
True,True,False,False,?,?,?,?,2,4,?,?,North,775,774
False,True,True,True,?,?,?,?,?,4,2,4,North,774,773
False,False,True,True,?,?,?,?,?,?,2,4,East,773,772
False,True,True,True,?,?,?,?,?,3,1,3,East,772,771
True,True,False,False,1,3,?,?,8,6,?,?,South,-3,-4
True,True,True,False,2,4,4,?,8,6,6,?,South,-4,-5
False,True,True,True,?,5,5,3,?,6,6,8,East,-5,-6
False,True,True,True,?,6,6,4,?,5,5,7,East,-6,-7
False,True,True,True,?,7,7,5,?,5,5,7,East,-7,-8
False,True,True,True,?,8,8,6,?,5,3,5,East,-8,-9
True,False,True,True,7,?,9,7,4,?,4,6,South,-9,-10
True,False,True,True,8,?,8,8,2,?,2,4,East,-10,-11
True,False,True,True,7,?,9,9,1,?,1,3,East,-11,-12
True,False,True,True,8,?,10,8,1,?,1,3,East,-12,-13
False,True,True,True,?,9,9,7,?,2,0,2,North,-13,186
False,True,True,True,?,10,10,8,?,2,2,4,East,186,185
False,True,True,True,?,11,11,9,?,2,2,4,East,185,184
False,True,True,True,?,12,12,10,?,0,2,2,East,184,183
False,True,True,True,?,13,13,11,?,1,3,1,East,183,282
False,True,True,True,?,14,14,12,?,3,1,3,East,282,281
True,True,True,True,13,15,15,13,3,3,1,3,East,281,480
False,True,True,True,?,16,16,14,?,2,4,2,East,480,479
True,True,True,True,15,17,17,15,4,4,4,2,East,479,478
False,True,True,True,?,16,16,14,?,2,4,2,West,478,477
True,True,True,True,13,15,15,13,4,2,4,2,West,477,476
False,True,True,True,?,14,14,12,?,0,2,2,West,476,675
True,False,True,True,13,?,15,13,7,?,7,5,South,675,674
True,False,True,True,12,?,14,12,5,?,5,3,West,674,673
True,False,True,True,11,?,13,11,5,?,5,3,West,673,672
True,False,True,True,10,?,12,10,3,?,5,3,West,672,671
True,False,True,True,9,?,11,9,2,?,4,2,West,671,670
True,False,True,True,8,?,10,8,1,?,3,1,West,670,669
True,False,True,True,7,?,9,9,1,?,3,1,West,669,668
True,True,True,True,6,8,8,8,3,3,3,1,North,668,667
True,True,False,False,5,7,?,?,5,3,?,?,North,667,666
False,True,True,True,?,6,6,4,?,3,5,5,North,666,665
